#depth	accumulation (m ice equiv)	error (%)
depth	deporate	rel_unc	comment
3099.966	0.1509	0.23194168323392977
3100.164	0.1505	0.23255813953488375
3100.361	0.15	0.23333333333333336
3100.558	0.1495	0.23411371237458198
3100.754	0.1492	0.24128686327077747
3100.95	0.1499	0.2401601067378252
3101.146	0.1507	0.238885202388852
3101.341	0.1508	0.23872679045092837
3101.536	0.1505	0.23920265780730895
3101.731	0.1503	0.23952095808383234
3101.926	0.1515	0.2376237623762376
3102.12	0.1527	0.23575638506876226
3102.314	0.1535	0.23452768729641693
3102.507	0.1539	0.24041585445094216
3102.701	0.1543	0.23979261179520414
3102.894	0.1543	0.23979261179520414
3103.087	0.1544	0.23963730569948183
3103.279	0.1544	0.23963730569948183
3103.472	0.155	0.23870967741935484
3103.664	0.1558	0.2374839537869063
3103.856	0.1564	0.2365728900255754
3104.047	0.1569	0.24219247928616952
3104.239	0.1572	0.24173027989821882
3104.43	0.1569	0.24219247928616952
3104.622	0.1566	0.24265644955300128
3104.812	0.1568	0.2423469387755102
3105.003	0.1574	0.241423125794155
3105.194	0.158	0.24050632911392406
3105.384	0.1571	0.24188415022278803
3105.575	0.1561	0.24343369634849457
3105.765	0.1555	0.24437299035369775
3105.955	0.1558	0.24390243902439024
3106.145	0.1562	0.24327784891165172
3106.335	0.1566	0.24265644955300128
3106.524	0.157	0.24203821656050956
3106.714	0.1574	0.241423125794155
3106.903	0.1579	0.24065864471184292
3107.093	0.1584	0.23989898989898986
3107.282	0.159	0.2389937106918239
3107.471	0.1595	0.23824451410658307
3107.66	0.16	0.2375
3107.849	0.1596	0.2380952380952381
3108.038	0.159	0.2389937106918239
3108.227	0.1584	0.23989898989898986
3108.416	0.1578	0.2408111533586819
3108.605	0.1572	0.24173027989821882
3108.794	0.1576	0.24111675126903553
3108.982	0.1589	0.23914411579609815
3109.171	0.1602	0.2372034956304619
3109.359	0.1604	0.23690773067331672
3109.548	0.1604	0.23690773067331672
3109.736	0.1605	0.2367601246105919
3109.925	0.1611	0.2420856610800745
3110.113	0.1617	0.2411873840445269
3110.302	0.1618	0.24103831891223734
3110.49	0.1617	0.2411873840445269
3110.679	0.1615	0.2414860681114551
3110.867	0.1628	0.23955773955773957
3111.055	0.1643	0.23737066342057211
3111.244	0.1654	0.2357920193470375
3111.432	0.1655	0.2416918429003021
3111.621	0.1657	0.24140012070006037
3111.809	0.1657	0.24140012070006037
3111.997	0.1658	0.24125452352231605
3112.186	0.1658	0.24125452352231605
3112.374	0.1659	0.24110910186859555
3112.563	0.166	0.24096385542168675
3112.751	0.1662	0.24067388688327318
3112.94	0.1667	0.2399520095980804
3113.128	0.1672	0.23923444976076558
3113.317	0.1672	0.23923444976076558
3113.506	0.167	0.23952095808383234
3113.694	0.1667	0.2399520095980804
3113.883	0.167	0.23952095808383234
3114.072	0.1674	0.24492234169653526
3114.26	0.1674	0.24492234169653526
3114.449	0.1668	0.24580335731414868
3114.638	0.1662	0.24669073405535502
3114.827	0.1671	0.24536205864751648
3115.016	0.1687	0.24303497332542978
3115.205	0.1702	0.24089306698002352
3115.394	0.1713	0.23934617629889082
3115.583	0.1724	0.2378190255220418
3115.772	0.1727	0.24319629415170818
3115.961	0.172	0.24418604651162795
3116.151	0.1712	0.24532710280373834
3116.34	0.1715	0.24489795918367346
3116.529	0.1722	0.24390243902439027
3116.719	0.1727	0.24319629415170818
3116.908	0.173	0.24277456647398848
3117.098	0.1733	0.24812463935372184
3117.287	0.173	0.24855491329479767
3117.477	0.1722	0.2497096399535424
3117.666	0.1715	0.2507288629737609
3117.856	0.1715	0.2507288629737609
3118.046	0.1717	0.250436808386721
3118.236	0.172	0.25
3118.426	0.1725	0.25507246376811593
3118.615	0.173	0.2543352601156069
3118.805	0.1736	0.25345622119815664
3118.995	0.1744	0.25229357798165136
3119.186	0.1754	0.25085518814139107
3119.376	0.1768	0.25452488687782804
3119.566	0.1783	0.2523836231071228
3119.756	0.1793	0.2509760178471835
3119.946	0.1798	0.25027808676307006
3120.136	0.1804	0.24944567627494454
3120.327	0.1808	0.2488938053097345
3120.517	0.1811	0.25400331308669244
3120.707	0.1814	0.2535832414553473
3120.898	0.1817	0.25316455696202533
3121.088	0.182	0.25274725274725274
3121.279	0.1821	0.25260845689181766
3121.469	0.1821	0.25260845689181766
3121.66	0.182	0.25274725274725274
3121.85	0.1819	0.2528862012094557
3122.041	0.182	0.24725274725274726
3122.231	0.182	0.24725274725274726
3122.422	0.1806	0.2491694352159468
3122.612	0.1791	0.25125628140703515
3122.803	0.178	0.25280898876404495
3122.994	0.177	0.2542372881355932
3123.184	0.176	0.2556818181818182
3123.375	0.1751	0.2569960022844089
3123.566	0.1741	0.2584721424468696
3123.756	0.1738	0.2589182968929804
3123.947	0.1745	0.2521489971346705
3124.137	0.1752	0.2511415525114155
3124.328	0.1761	0.24985803520726857
3124.519	0.1769	0.24872809496890896
3124.709	0.1777	0.24760832864378166
3124.9	0.1776	0.24774774774774772
3125.091	0.1775	0.24788732394366197
3125.281	0.1768	0.24886877828054296
3125.472	0.1757	0.2504268639726807
3125.662	0.1745	0.2521489971346705
3125.853	0.1753	0.2509982886480319
3126.043	0.1763	0.24957458876914349
3126.234	0.177	0.2485875706214689
3126.425	0.1766	0.24915062287655718
3126.615	0.1763	0.24957458876914349
3126.806	0.1764	0.2494331065759637
3126.996	0.1766	0.24348810872027177
3127.186	0.1769	0.2430751837196156
3127.377	0.176	0.24431818181818182
3127.567	0.175	0.24571428571428572
3127.758	0.1742	0.24684270952927667
3127.948	0.1734	0.24221453287197234
3128.138	0.1726	0.24333719582850522
3128.329	0.1716	0.24475524475524477
3128.519	0.1706	0.24618991793669404
3128.709	0.1697	0.2416028285209193
3128.899	0.1696	0.24174528301886794
3129.09	0.1694	0.24203069657615114
3129.28	0.1687	0.24303497332542978
3129.47	0.1675	0.24477611940298508
3129.66	0.1663	0.24052916416115455
3129.85	0.1662	0.24067388688327318
3130.04	0.1662	0.24067388688327318
3130.23	0.1661	0.2408187838651415
3130.42	0.1657	0.24140012070006037
3130.61	0.1654	0.2418379685610641
3130.799	0.165	0.24242424242424243
3130.989	0.1644	0.2372262773722628
3131.179	0.1639	0.23794996949359368
3131.368	0.1637	0.23824068417837505
3131.558	0.1635	0.2385321100917431
3131.748	0.1636	0.23838630806845967
3131.937	0.1641	0.23765996343692872
3132.127	0.1647	0.23679417122040072
3132.316	0.165	0.23636363636363636
3132.505	0.1651	0.23622047244094488
3132.695	0.1653	0.23593466424682397
3132.884	0.1656	0.23550724637681159
3133.073	0.1658	0.23522316043425814
3133.262	0.1657	0.23536511768255886
3133.451	0.165	0.23636363636363636
3133.64	0.1644	0.2372262773722628
3133.829	0.1641	0.23765996343692872
3134.018	0.1639	0.23184868822452717
3134.207	0.1636	0.23227383863080683
3134.396	0.163	0.2331288343558282
3134.585	0.1624	0.23399014778325125
3134.774	0.1621	0.23442319555829735
3134.962	0.162	0.2345679012345679
3135.151	0.162	0.2345679012345679
3135.339	0.1613	0.23558586484810912
3135.528	0.1606	0.23661270236612703
3135.716	0.1598	0.23779724655819776
3135.905	0.1588	0.23299748110831234
3136.093	0.1577	0.23462270133164234
3136.281	0.1569	0.23581899298916503
3136.469	0.1562	0.23687580025608193
3136.657	0.1555	0.23794212218649516
3136.846	0.1556	0.23778920308483292
3137.034	0.1557	0.23763648041104687
3137.221	0.1555	0.23794212218649516
3137.409	0.1547	0.23917259211376857
3137.597	0.1539	0.24041585445094216
3137.785	0.1538	0.24057217165149544
3137.973	0.154	0.24025974025974026
3138.16	0.1542	0.2399481193255512
3138.348	0.1537	0.2342225113858165
3138.535	0.1532	0.23498694516971277
3138.723	0.1526	0.23591087811271294
3138.91	0.1521	0.23668639053254434
3139.098	0.1515	0.2376237623762376
3139.285	0.1512	0.23809523809523808
3139.472	0.151	0.23841059602649006
3139.659	0.1508	0.23872679045092837
3139.846	0.1512	0.23809523809523808
3140.033	0.1516	0.23746701846965695
3140.22	0.1516	0.23746701846965695
3140.407	0.1507	0.238885202388852
3140.594	0.1498	0.24032042723631508
3140.781	0.1496	0.2406417112299465
3140.968	0.1498	0.24032042723631508
3141.154	0.15	0.24
3141.341	0.1505	0.23920265780730895
3141.528	0.151	0.23841059602649006
3141.714	0.1515	0.2376237623762376
3141.9	0.1521	0.23668639053254434
3142.087	0.1526	0.23591087811271294
3142.273	0.1535	0.23452768729641693
3142.459	0.1547	0.23270846800258563
3142.646	0.1559	0.2309172546504169
3142.832	0.1567	0.23611997447351626
3143.018	0.1575	0.23492063492063492
3143.204	0.1583	0.2337334175615919
3143.39	0.1584	0.23358585858585856
3143.576	0.1585	0.2334384858044164
3143.762	0.159	0.23270440251572325
3143.947	0.1599	0.2313946216385241
3144.133	0.1609	0.22995649471721566
3144.319	0.1611	0.22967101179391683
3144.505	0.1611	0.22967101179391683
3144.69	0.1611	0.22967101179391683
3144.876	0.1608	0.23009950248756217
3145.061	0.1605	0.2305295950155763
3145.247	0.1603	0.23081721771678101
3145.432	0.1603	0.23081721771678101
3145.617	0.1603	0.23081721771678101
3145.803	0.1602	0.2309612983770287
3145.988	0.1601	0.231105559025609
3146.173	0.16	0.23124999999999998
3146.358	0.16	0.23124999999999998
3146.543	0.16	0.23124999999999998
3146.728	0.1598	0.23153942428035043
3146.913	0.1596	0.22556390977443608
3147.098	0.1594	0.2258469259723965
3147.283	0.1593	0.22598870056497175
3147.468	0.1593	0.22598870056497175
3147.653	0.1593	0.22598870056497175
3147.837	0.1596	0.22556390977443608
3148.022	0.1598	0.2252816020025031
3148.207	0.16	0.22499999999999998
3148.391	0.1602	0.22471910112359547
3148.576	0.1603	0.2245789145352464
3148.76	0.1606	0.224159402241594
3148.945	0.1609	0.22374145431945308
3149.129	0.1612	0.22332506203473942
3149.314	0.1614	0.22304832713754646
3149.498	0.1616	0.22277227722772278
3149.682	0.1617	0.22263450834879403
3149.867	0.1614	0.22304832713754646
3150.051	0.161	0.22360248447204967
3150.235	0.1609	0.22374145431945308
3150.419	0.1609	0.22374145431945308
3150.603	0.1609	0.22374145431945308
3150.787	0.1605	0.22429906542056072
3150.971	0.1599	0.225140712945591
3151.155	0.1594	0.2258469259723965
3151.339	0.1593	0.22598870056497175
3151.523	0.1593	0.22598870056497175
3151.707	0.1592	0.22613065326633164
3151.891	0.159	0.22641509433962262
3152.074	0.1589	0.2265575833857772
3152.258	0.1586	0.22698612862547288
3152.442	0.1583	0.22741629816803535
3152.626	0.1579	0.22799240025332485
3152.809	0.1576	0.22842639593908629
3152.993	0.1572	0.22900763358778622
3153.176	0.1571	0.22915340547422025
3153.36	0.1572	0.22900763358778622
3153.544	0.1574	0.22871664548919945
3153.727	0.158	0.22784810126582278
3153.91	0.1593	0.22598870056497175
3154.094	0.1606	0.224159402241594
3154.277	0.1617	0.22263450834879403
3154.461	0.1628	0.2211302211302211
3154.644	0.1639	0.21964612568639413
3154.827	0.1639	0.21964612568639413
3155.011	0.1639	0.21964612568639413
3155.194	0.1639	0.21964612568639413
3155.377	0.1641	0.21937842778793418
3155.56	0.1644	0.218978102189781
3155.743	0.1649	0.2183141297756216
3155.927	0.1655	0.21752265861027187
3156.11	0.1662	0.21660649819494585
3156.293	0.1667	0.21595680863827235
3156.476	0.1672	0.215311004784689
3156.659	0.1676	0.21479713603818615
3156.842	0.1677	0.2146690518783542
3157.025	0.1677	0.2146690518783542
3157.208	0.1675	0.21492537313432833
3157.391	0.1666	0.2160864345738295
3157.574	0.1657	0.21726010863005432
3157.757	0.1656	0.22342995169082125
3157.94	0.166	0.2228915662650602
3158.123	0.1665	0.2222222222222222
3158.306	0.1674	0.22102747909199522
3158.489	0.1685	0.21958456973293766
3158.672	0.1696	0.21816037735849056
3158.854	0.1708	0.21662763466042154
3159.037	0.1719	0.2152414194299011
3159.22	0.1727	0.2142443543717429
3159.403	0.173	0.2138728323699422
3159.586	0.1733	0.2135025966532025
3159.769	0.1738	0.21288837744533945
3159.952	0.1744	0.21788990825688073
3160.134	0.1749	0.2172670097198399
3160.317	0.1755	0.21652421652421652
3160.5	0.176	0.2159090909090909
3160.683	0.1767	0.21505376344086022
3160.866	0.1776	0.21396396396396394
3161.049	0.1785	0.21288515406162464
3161.231	0.1789	0.21240916713247623
3161.414	0.1788	0.21252796420581657
3161.597	0.1786	0.21276595744680848
3161.78	0.1784	0.21300448430493274
3161.963	0.1782	0.2132435465768799
3162.145	0.178	0.21348314606741572
3162.328	0.1781	0.2133632790567097
3162.511	0.1781	0.2133632790567097
3162.694	0.1781	0.2133632790567097
3162.877	0.178	0.21348314606741572
3163.059	0.1779	0.21360314783586284
3163.242	0.1777	0.21384355655599324
3163.425	0.1774	0.21420518602029312
3163.608	0.1772	0.2144469525959368
3163.791	0.1781	0.218978102189781
3163.974	0.1789	0.2179988820570151
3164.157	0.1796	0.21714922048997773
3164.34	0.1794	0.21739130434782608
3164.522	0.1791	0.21775544388609713
3164.705	0.1795	0.21727019498607242
3164.888	0.1809	0.2155887230514096
3165.071	0.1824	0.2138157894736842
3165.254	0.1833	0.2127659574468085
3165.437	0.1841	0.21184139054861487
3165.62	0.1848	0.21103896103896105
3165.803	0.1847	0.2165674066053059
3165.986	0.1846	0.21668472372697728
3166.169	0.1844	0.21691973969631237
3166.352	0.1843	0.2170374389582203
3166.536	0.1842	0.21715526601520088
3166.719	0.1848	0.21645021645021648
3166.902	0.1863	0.2147074610842727
3167.085	0.1877	0.21310602024507191
3167.268	0.1884	0.21231422505307854
3167.452	0.1888	0.21186440677966104
3167.635	0.1893	0.21658742736397255
3167.818	0.1904	0.2153361344537815
3168.002	0.1915	0.21409921671018278
3168.185	0.1921	0.213430504945341
3168.368	0.1912	0.21443514644351463
3168.552	0.1904	0.2153361344537815
3168.735	0.1902	0.21556256572029442
3168.919	0.1904	0.2153361344537815
3169.102	0.1906	0.2151101783840504
3169.286	0.1912	0.21443514644351463
3169.47	0.1918	0.21897810218978103
3169.653	0.1925	0.2181818181818182
3169.837	0.1936	0.2169421487603306
3170.021	0.1947	0.21571648690292758
3170.205	0.1955	0.21483375959079284
3170.389	0.1957	0.21461420541645376
3170.572	0.196	0.2142857142857143
3170.756	0.1961	0.21417644059153496
3170.94	0.1962	0.21406727828746178
3171.125	0.1962	0.21916411824668702
3171.309	0.1965	0.2188295165394402
3171.493	0.1968	0.21849593495934957
3171.677	0.1973	0.21794221996958943
3171.861	0.198	0.21717171717171715
3172.046	0.1987	0.21640664318067437
3172.23	0.1991	0.21597187343043694
3172.415	0.1993	0.21575514300050172
3172.599	0.1995	0.21553884711779445
3172.784	0.2004	0.21956087824351297
3172.968	0.2015	0.2183622828784119
3173.153	0.2024	0.21739130434782608
3173.338	0.2025	0.21728395061728392
3173.523	0.2026	0.2171767028627838
3173.708	0.2026	0.2171767028627838
3173.893	0.2025	0.21728395061728392
3174.078	0.2024	0.21739130434782608
3174.263	0.2023	0.21749876421156697
3174.448	0.2022	0.2176063303659743
3174.633	0.2021	0.21771400296882729
3174.818	0.2029	0.21685559388861508
3175.004	0.2038	0.2158979391560353
3175.189	0.2041	0.21558059774620283
3175.375	0.2034	0.21632251720747295
3175.56	0.2028	0.21696252465483232
3175.746	0.2023	0.21749876421156697
3175.932	0.2019	0.22288261515601782
3176.118	0.2016	0.2232142857142857
3176.304	0.2012	0.22365805168986083
3176.49	0.2009	0.22399203583872573
3176.676	0.2008	0.2241035856573705
3176.862	0.2013	0.22354694485842025
3177.048	0.2018	0.22299306243805747
3177.235	0.2022	0.22255192878338279
3177.421	0.2025	0.2222222222222222
3177.608	0.2029	0.22178413011335632
3177.794	0.2038	0.22080471050049066
3177.981	0.2047	0.21983390327308255
3178.168	0.2051	0.21940516821062894
3178.355	0.2043	0.22515907978463043
3178.542	0.2034	0.22615535889872174
3178.729	0.2038	0.22571148184494602
3178.916	0.205	0.22439024390243903
3179.103	0.2062	0.22308438409311349
3179.291	0.2066	0.22265246853823814
3179.478	0.2068	0.22243713733075435
3179.666	0.2071	0.22694350555287301
3179.853	0.2074	0.2266152362584378
3180.041	0.2077	0.2262879152623977
3180.229	0.2086	0.2253116011505273
3180.417	0.2099	0.22391615054787994
3180.605	0.2112	0.22253787878787878
3180.793	0.2116	0.22684310018903592
3180.981	0.212	0.22641509433962265
3181.17	0.2123	0.22609514837494113
3181.358	0.2125	0.22588235294117648
3181.547	0.2128	0.2255639097744361
3181.736	0.2129	0.22545796148426492
3181.925	0.213	0.22535211267605634
3182.114	0.2131	0.22993899577663068
3182.303	0.2133	0.22972339428035632
3182.492	0.2135	0.22950819672131148
3182.681	0.2141	0.22886501634750117
3182.87	0.2153	0.22758941012540643
3183.06	0.2166	0.2262234533702678
3183.25	0.2176	0.2251838235294118
3183.439	0.2183	0.2244617498854787
3183.629	0.219	0.22374429223744294
3183.819	0.2189	0.2284148012791229
3184.009	0.2187	0.22862368541380887
3184.199	0.2191	0.22820629849383844
3184.39	0.2199	0.22737608003638018
3184.58	0.2207	0.22655188038060717
3184.77	0.2211	0.22614201718679333
3184.961	0.2214	0.2303523035230352
3185.152	0.222	0.22972972972972971
3185.343	0.2234	0.22829006266786034
3185.534	0.2247	0.2269692923898531
3185.725	0.2257	0.22596366858661937
3185.916	0.2264	0.2252650176678445
3186.107	0.2272	0.22447183098591547
3186.299	0.2274	0.22427440633245382
3186.49	0.2275	0.22417582417582416
3186.682	0.2274	0.22427440633245382
3186.874	0.227	0.22466960352422904
3187.066	0.2265	0.22516556291390727
3187.258	0.2255	0.22616407982261638
3187.45	0.2243	0.2273740526081141
3187.642	0.2233	0.22839229735781458
3187.835	0.2235	0.22818791946308722
3188.027	0.2236	0.22808586762075134
3188.22	0.2233	0.22839229735781458
3188.413	0.2226	0.22911051212938005
3188.605	0.2219	0.2253267237494367
3188.799	0.2212	0.22603978300180833
3188.992	0.2204	0.22686025408348456
3189.185	0.22	0.2272727272727273
3189.378	0.2199	0.22737608003638018
3189.572	0.2198	0.22747952684258418
3189.766	0.2193	0.2279981760145919
3189.959	0.2188	0.22851919561243147
3190.153	0.2183	0.22904260192395787
3190.347	0.2178	0.22956841138659323
3190.542	0.2173	0.22549470777726646
3190.736	0.2175	0.22528735632183908
3190.93	0.2177	0.22508038585209003
3191.125	0.2178	0.22497704315886136
3191.32	0.2165	0.22632794457274827
3191.514	0.2152	0.22769516728624536
3191.709	0.2147	0.2282254308337215
3191.904	0.2148	0.22811918063314712
3192.1	0.2149	0.2280130293159609
3192.295	0.2142	0.22408963585434175
3192.491	0.2135	0.22482435597189696
3192.686	0.2127	0.22566995768688294
3192.882	0.2119	0.22652194431335534
3193.078	0.2111	0.2273803884414969
3193.274	0.2103	0.2282453637660485
3193.47	0.2094	0.22922636103151864
3193.666	0.2091	0.22477283596365374
3193.862	0.2088	0.225095785440613
3194.059	0.2086	0.2253116011505273
3194.255	0.2079	0.22607022607022606
3194.452	0.2071	0.22694350555287301
3194.649	0.2063	0.22782355792535142
3194.846	0.2054	0.22395326192794546
3195.043	0.2046	0.22482893450635386
3195.24	0.2031	0.22648941408173312
3195.438	0.2013	0.22851465474416294
3195.635	0.2	0.22999999999999998
3195.833	0.2002	0.2297702297702298
3196.031	0.2004	0.2245508982035928
3196.228	0.2001	0.22488755622188905
3196.426	0.1995	0.22556390977443608
3196.625	0.1989	0.22624434389140272
3196.823	0.1985	0.22670025188916876
3197.021	0.1981	0.2271580010095911
3197.22	0.1985	0.22670025188916876
3197.418	0.1993	0.22579026593075763
3197.617	0.1999	0.22511255627813906
3197.816	0.1998	0.2252252252252252
3198.015	0.1996	0.22545090180360722
3198.214	0.1995	0.22556390977443608
3198.413	0.1994	0.22567703109327983
3198.612	0.1993	0.22579026593075763
3198.812	0.1998	0.2252252252252252
3199.011	0.2003	0.22466300549176235
3199.211	0.2002	0.22477522477522477
3199.411	0.1995	0.22556390977443608
3199.611	0.1988	0.22635814889336014
3199.811	0.1982	0.22704339051463168
3200.011	0.1976	0.2277327935222672
3200.211	0.1975	0.22278481012658224
